variable,GHG,GHG,GHG,GHG,GHG,Nat,Nat,Nat,Nat,Nat,OHF,OHF,OHF,OHF,OHF,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,bc_snow,bc_snow,bc_snow,bc_snow,bc_snow,ch4,ch4,ch4,ch4,ch4,co2,co2,co2,co2,co2,contrails,contrails,contrails,contrails,contrails,h2o_strat,h2o_strat,h2o_strat,h2o_strat,h2o_strat,halogen,halogen,halogen,halogen,halogen,land_use,land_use,land_use,land_use,land_use,n2o,n2o,n2o,n2o,n2o,o3,o3,o3,o3,o3,solar,solar,solar,solar,solar,volcanic,volcanic,volcanic,volcanic,volcanic,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot,Res,Res,Res,Res,Res
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,-0.009523749261185878,-0.008760826205242468,-0.007036436289563637,-0.006037938333404972,-0.007892527363467758,-0.026238915504769905,-0.019667052441746373,-0.005215040712255086,-0.0017927629347684634,-0.011469592020340197,0.0023688472265956,0.0035895582380362453,0.00713638495478359,0.008744579152998151,0.005245537644529437,-0.0003576602716689816,0.0008569575293885584,0.004878731993907749,0.006566909843011723,0.0027478876503450383,7.303765512401051e-05,0.0007128410643795913,0.0025418886072713287,0.0034741521786658515,0.0014908940844988812,-0.0003383675369401305,-0.0001888502666048629,-2.703429555039652e-05,-9.636102435341821e-07,-8.041519191527407e-05,-0.0012923905815164578,-0.0010997600061231757,-0.0006804601039343227,-0.000564074173216459,-0.0008668188663167733,-0.008093538834116065,-0.0074665376365100665,-0.005977687803848146,-0.00509808997207608,-0.006728486519342239,0.0,0.0,0.0,0.0,0.0,-0.0001882890151617163,-0.0001167650618146213,-1.988834874619612e-05,-2.1943315519656833e-06,-5.204677995492586e-05,-2.556848570892186e-08,-2.210737674738096e-08,-1.3956265854909184e-08,-1.1309360485453817e-08,-1.7773208892991416e-08,0.00040737437725972433,0.0007490356055632387,0.002703725635777308,0.004447121991688838,0.0014586473067674138,-0.0004750220519670966,-0.00039548106962288904,-0.0001875865990097266,-8.30558398999525e-05,-0.00026680563020324463,-0.0017003742533508147,-0.0010346691996838226,-0.0002904439538761606,-0.0001831962446110735,-0.0005468302236193419,0.0006450839811719139,0.0018525629458988615,0.00676007927657388,0.00915937251557627,0.003964530507699489,-0.03242509161230835,-0.025392028431849702,-0.008066813389506298,-0.002796479034040357,-0.016203011407763496,-0.006046610168633064,-0.0045338412467841194,-0.0004418836643387334,0.001618315726059954,-0.002639814432545692,-0.02910810156247583,-0.022252311848426062,-0.007587772708083882,-0.004274506933115727,-0.013864979093021135,-0.08185176150400235,-0.04446890707921844,0.06175428211080868,0.11258210948978609,0.005282115753784759
1875,-0.0065922413232218325,-0.006063248988642813,-0.004842752572161624,-0.004145744540712318,-0.005451984989997367,-0.0008175766698325693,0.0006094011880117292,0.00793922303173327,0.011362694832649761,0.003523292945959293,-0.0004499628452531152,0.0015134756835821542,0.00559167393295976,0.006994928469992951,0.003749792745884663,-0.002702302191483722,-0.0011424704201011338,0.00381107751493394,0.0051328755326993936,0.0017460576123992713,9.122600055722393e-05,0.0006269209345752795,0.0021801949914464114,0.0029820934700977445,0.0012872481177027542,-1.6194449148782383e-05,-2.124811876733353e-06,2.808130790973411e-05,6.366517435549325e-05,5.1822248647647425e-06,-0.0005956616185323113,-0.00047923205851260026,-0.00020037608277897301,-0.00013453046324313938,-0.0003217022428200149,-0.006162508636873312,-0.005684895905965369,-0.004541964730808975,-0.0038736449556999483,-0.0051187011302232,0.0,0.0,0.0,0.0,0.0,-8.69791008954585e-05,-5.150159726813482e-05,-7.941624621799578e-06,-8.94040761246566e-07,-2.2274637985150637e-05,-2.153040365813121e-08,-1.8472100563435418e-08,-1.1450192171584885e-08,-9.209421549861912e-09,-1.4730884319002004e-08,0.00023576324592435038,0.0004468152918494433,0.0016476582717508262,0.0027335456203545646,0.0008806710991219443,-0.00016243328410986201,-0.00011437877576125319,8.45068080862799e-05,0.00018431792230889083,1.0715671770882265e-05,-0.0007765680782169856,-0.00045829012662062954,-0.0001133185525901143,-6.591645268528797e-05,-0.00022834490174766954,0.0002583128661313527,0.0007374066968998839,0.0033010566081429185,0.004646967791277946,0.0017843845972912596,-0.0028167083978837843,-0.00043332833475137367,0.00555186943210815,0.008334489451640363,0.0014109219226353035,-0.00648895347931104,-0.00420216383552588,0.0003913926972890671,0.0019539055552895805,-0.001571644177870112,-0.004599844566165353,-0.0019336853881455345,0.00675176602459286,0.010809015333143266,0.001860754055499288,-0.09631653656130751,-0.06903489328201491,0.03935944367528025,0.0962238273059216,-0.014341079962005357
1876,-0.003592514119507473,-0.0032952730347833134,-0.002560170449489967,-0.0021758625515538913,-0.002929497458013227,0.00245957889111094,0.006987626721666089,0.019972190879575604,0.025139434010219387,0.013342591087626664,-0.002442470854115714,-0.0002611545876900412,0.004099428302154469,0.0051501283156509875,0.002560214110180263,-0.004067091336083772,-0.0023255382155270925,0.002801392562504088,0.003736756089997995,0.001110388296008036,0.00015868748067348725,0.0005463982460735226,0.0018145263363205297,0.0024889603081810836,0.0010820026803323014,1.3001627569176537e-06,2.5174821838111802e-05,0.00014475603956847584,0.0002553487530386415,6.461258517613025e-05,2.7609959610208833e-05,8.405198923716195e-05,0.0003125904052684417,0.00038419371460725717,0.0001959487174063614,-0.004124280923819273,-0.0038029568596416115,-0.003023463519441348,-0.002578886381176891,-0.0034166102248130658,0.0,0.0,0.0,0.0,0.0,-3.6971057004232175e-06,-4.086945201807146e-07,1.5051118383041541e-05,2.9014308641866395e-05,4.374341676718908e-06,-1.7308234428166586e-08,-1.4667329987266287e-08,-8.794610517078712e-09,-6.9853829668188515e-09,-1.1542597905525411e-08,3.963610717105134e-05,0.00011953097935030685,0.0005777070980828941,0.0009857154066776003,0.00028470809348314283,0.00011433608703219139,0.00016044330208713235,0.0003793877593552394,0.000466905580774267,0.00028070453120933395,-0.00014934418351199711,-7.12288552322704e-05,4.126980986862827e-05,8.841702096170892e-05,-8.311238176507124e-06,-0.0017509243179249562,-0.000721578484053881,0.0003009938967621555,0.0006750110523779037,-1.191293761076081e-05,0.002476938242067756,0.007043841081222144,0.020359595601871908,0.025623632788104835,0.013531577389162906,-0.005663205120682128,-0.0033371004703558445,0.0012748928394588218,0.0023971146697959033,-0.00026842120876598586,0.0009037389424204495,0.005749968349378916,0.01950729899023904,0.02493663811034215,0.012482008345341303,-0.1578585425846079,-0.11857421584534245,-0.010152828834518268,0.03484108058539631,-0.06461452135036919
1877,-0.000693172464651055,-0.0005633299115576525,-0.0001715628834670001,-3.717271888460409e-05,-0.00036826515178013604,0.004213472014169708,0.012033742267729415,0.03273381307895915,0.03983936938657607,0.022646178995894984,-0.006143516102636314,-0.002801073809570825,0.0026967934153609807,0.0035252520308882546,0.0011923027563115315,-0.0072404047821118134,-0.004418423973701293,0.0017753694117956704,0.0023884233538427058,0.00016150126192528147,8.514505790868098e-05,0.0004066014118580698,0.0014352638339955467,0.002017462253177794,0.0008327194044505843,3.113611363378584e-06,6.100667651159142e-05,0.0003449412523420068,0.0006071897049069908,0.00015487986096161452,0.0004896413453830827,0.0005811959258581746,0.0008758854991572131,0.0010006260786263315,0.000717784885494714,-0.0020336988606565916,-0.0018633952734953571,-0.0014408699296195467,-0.0012300573005848857,-0.0016503563844244313,0.0,0.0,0.0,0.0,0.0,1.4341153700628446e-06,1.3122642192320059e-05,7.536622433704461e-05,0.0001198261526700879,3.383256793124171e-05,-1.2968387024727635e-08,-1.0756115134055372e-08,-5.999670161472129e-09,-4.621640402438253e-09,-8.245822141505256e-09,-0.0009337880339261804,-0.0005749947639472152,-0.00014699705727904506,-7.116210889155533e-05,-0.0003016413305174603,0.00034914315445162185,0.00042247265336953265,0.000670707779165444,0.0007720987975947432,0.0005440139303347426,9.78478004311169e-05,0.0001535462991197788,0.0005388661301070259,0.0008817275210585806,0.0002877924504476232,-0.003930868567047828,-0.002662035623491608,-0.0005787291434489124,-0.00018294361202562942,-0.0013917075031241166,0.004497984829123071,0.012877310108459833,0.03515681668470337,0.04267849488701694,0.024330597688646503,-0.006587611380742366,-0.0032030943690144406,0.0023479648989775796,0.003211197758846538,0.0008290346917699212,0.0037394254600143836,0.011672396124230395,0.03260899638240707,0.039895512848245974,0.022357704804378903,0.1594432393153216,0.2042686043669314,0.30351297334061894,0.3542729845443129,0.2559094978608379
1878,0.0016624296997854273,0.0019195934461721637,0.0025658910913889084,0.002852259240463064,0.0022268888070480436,0.0056609748576858555,0.016172360421785596,0.043603172616794035,0.052601098873735166,0.03035501399904067,-0.01038620126568724,-0.005789115986470393,0.0015511180481203272,0.0023901973984096366,-0.0001664337658766983,-0.011130512577722396,-0.007063716733402015,0.0008827193734279314,0.0012810423985027688,-0.0009571493863643087,-7.585006203499105e-05,0.00023047108665803968,0.0011951883002081789,0.0018006363234595393,0.000628539902025215,5.468310029914639e-06,0.00010730267170970981,0.0006034387591330426,0.0010612735379671296,0.0002713436904059761,0.0008891994042341179,0.0010386563624089258,0.0014842401508919486,0.0016725384978515424,0.0012501023402642962,-4.157351119130087e-05,6.396989147731677e-05,0.00027926899614421345,0.00033055976956854053,0.0001690661363197666,0.0,0.0,0.0,0.0,0.0,2.666744791294756e-06,2.4585753878415002e-05,0.00013872052314175618,0.00021868387149631888,6.251345908341239e-05,-8.56656251929782e-09,-6.79596985443872e-09,-3.1014327458219977e-09,-2.0050174443440216e-09,-4.856690559777884e-09,-0.0027167523935846174,-0.0017017302716951339,-0.00047675716710719615,-0.0002711298732279005,-0.0009219079811757217,0.0005616668964982519,0.0006654234042312352,0.0009577889423640094,0.0010794387737591133,0.0008063063131168489,0.00023594706454587163,0.0003646372315603084,0.0012490210972130923,0.002021595232325701,0.0006746153506243482,-0.006592157044360888,-0.004786451933580433,-0.001241842072359356,-0.0004113507494345381,-0.0027468152199418136,0.00620247675190787,0.017771900217704223,0.048054953426665756,0.05775251117494848,0.033489142332591454,-0.007967527038287714,-0.0034602673854990727,0.003748341305649894,0.004602687342107508,0.001957440755626827,0.006131388065470139,0.01661841618318211,0.04397474528739919,0.05308618623150861,0.030714835738672883,0.25081402354228394,0.28126207548768173,0.389277542964716,0.4319739150303008,0.3353738523225259
1879,0.003773325653586891,0.004344765360637903,0.005501197742848182,0.0060273804321878234,0.00490083935480603,0.006724926598177568,0.019194464789592944,0.051639650949790075,0.06220829359906821,0.03596680935150128,-0.015518158473314166,-0.009298804723919418,0.00027646332477307563,0.001320482522922489,-0.0020466171275100083,-0.015700844363062034,-0.010058173184456705,-3.357933517303629e-05,0.0003005013757817196,-0.002393442377931582,-0.0006005875653094724,-0.00011052990476904502,0.0009361462466637624,0.0015932002897471658,0.0003429640523048286,7.954984896211964e-06,0.00015612080894585945,0.0008773438762318539,0.0015425850176425328,0.000394560866575673,0.0012973433574328791,0.0015071935666435459,0.002130149592764202,0.0023927066686180347,0.0018046306945529663,0.0015015743687539992,0.0017600859742371586,0.0022764959869432454,0.002487207408505078,0.002019946212158383,0.0,0.0,0.0,0.0,0.0,3.947011379599686e-06,3.645266177966547e-05,0.00020509761471155366,0.00032293492525247016,9.246277619407185e-05,-4.178039427984896e-09,-2.8538817327046673e-09,-3.462859074245163e-11,9.79956565135381e-10,-1.3757918996457502e-09,-0.0045703798136610034,-0.0028481630285157483,-0.0008031716436919331,-0.00045289890016449115,-0.0015455378954269113,0.0007646745387582366,0.0008983890366196978,0.001245387100270873,0.0013908693815682866,0.001066139050274165,0.0003657741815835248,0.0005643135026195049,0.001927974329013277,0.003113830781321605,0.001042191376501504,-0.00912400436630598,-0.006733681697070843,-0.0018052869359194772,-0.0006050427143134862,-0.003932032489092096,0.007499900226229871,0.0214812622661043,0.057915444132958925,0.06944582109729895,0.040401837958608626,-0.01018187101876569,-0.004159013970643763,0.005093202107934757,0.006048691677485298,0.00266932833116619,0.007595920219953108,0.0199868049905189,0.05226830925031215,0.06289407582552725,0.03664515729373899,-0.0560765194564699,-0.017434156965103184,0.08277621551929236,0.13432583914258622,0.02958323084397187
1880,0.005906345335592929,0.006813764952687537,0.008538139032036695,0.009323375215288015,0.007647759492713763,0.007146376022552932,0.020369921097276915,0.054815628173558444,0.06616495191464473,0.03809976798546153,-0.020415721269134407,-0.012883867708245296,-0.0014244494464655325,-0.00018084224795459318,-0.00445568980355701,-0.019721719002681177,-0.01276409095236626,-0.001274846036100562,-0.0007123586063749925,-0.0040773264265692,-0.0013353741407051332,-0.0007056275504860108,0.0005680130940775724,0.0013105959243977555,-8.674817328534102e-05,1.0115973742808613e-05,0.00019858008322282808,0.0011168973594961685,0.001963887020581048,0.0005021834598993881,0.0017301654482483617,0.0020047382282590257,0.0028201825184176054,0.0031635789728842946,0.002394762128826583,0.0029598493581404657,0.0034639701321812735,0.004372186730162531,0.004757664292610514,0.0039158336573199256,0.0,0.0,0.0,0.0,0.0,5.309215105644907e-06,4.9097525435811086e-05,0.0002759102882348267,0.00043427232931884615,0.00012440742062912186,-9.038041705979657e-11,8.139191888893946e-10,3.408694577767165e-09,4.501690987021399e-09,2.0688053075824356e-09,-0.0064152044156177875,-0.0039867454261788395,-0.0011251447628790336,-0.0006317441391456863,-0.002163966388931619,0.0009615626097996443,0.001124686807287992,0.0015319691905541076,0.0017033426652905894,0.0013223568932658393,0.00046584452525107536,0.0007187205202018542,0.002455106983862245,0.003963829892197778,0.0013270807785765958,-0.00826495214341585,-0.006111636346741557,-0.0016493559304689258,-0.0005441094457202281,-0.0035803747916259166,0.007853283987834804,0.022449427579225103,0.06052207156205447,0.07280072301839982,0.0421099877299126,-0.012161319510442067,-0.004859611063936656,0.006009329298531686,0.007129958198185819,0.0029298856059708574,0.008135766942489513,0.021236359862153484,0.05545668846073537,0.06675466697832066,0.03885667215268612,-0.06868138343858456,-0.03397601201399411,0.06466487517224324,0.09862139918265429,0.011357713240831058
1881,0.008106144700141905,0.00936409989866983,0.01168715242261423,0.012742913378739812,0.0104916117653487,0.006630116746933817,0.01883204783275055,0.051096502061154674,0.06217359733305931,0.03519993579320639,-0.024342453764472003,-0.016060155817939806,-0.0031133292138214113,-0.0015947107150329116,-0.006798258894395733,-0.02299283916349496,-0.015258331271997015,-0.0026006351680176207,-0.0016744157468605125,-0.005878751120663997,-0.0021224959408788803,-0.0013119789896695417,0.0003113445521948118,0.0012505743458571313,-0.00048633043367350627,1.2289320298412397e-05,0.00024128492718452098,0.001357860002861139,0.0023877109622698965,0.000610438574760173,0.002179544413859093,0.0025219930106018464,0.003539723279800492,0.003967758053473972,0.003009132161493048,0.0044680224486636,0.005231574775785385,0.006561029635899863,0.007130209888039401,0.00589339831391124,0.0,0.0,0.0,0.0,0.0,6.728991542569332e-06,6.227311454119137e-05,0.00034976917516560673,0.0005504394237198255,0.00015772041071604592,3.148625018193607e-09,4.226844976692515e-09,7.324154692630956e-09,8.58562652493883e-09,5.7010297769931165e-09,-0.008183160714029409,-0.005077674695086187,-0.0014329264360712947,-0.0008029951814572551,-0.002756132618222555,0.0011511259938586321,0.0013428759225738674,0.0018120147707712084,0.0020098675460925655,0.0015712725166738312,0.0005747017327443957,0.0008869106741666621,0.0030305337952919024,0.004893368858702782,0.0016376824083574352,-0.004186876569480937,-0.002952782856475568,-0.0006810716427874998,-0.00018722065059435426,-0.0016017141704773447,0.006951850080295991,0.01976170943803665,0.05384656152118479,0.06549544597175304,0.03701421913133657,-0.013074820767979708,-0.0050509891950370565,0.007041157176723494,0.008428593888967597,0.0033715952632131464,0.007971591426114791,0.02005606277374536,0.052163126291522935,0.06306485414559888,0.03642160760707494,0.02314114641774111,0.056164081289500414,0.16058513497673016,0.19585248713041048,0.10984278337530913
1882,0.010374215713128994,0.011994560072267057,0.014939500867436397,0.016275200036763467,0.013427602471520085,0.006908592697577424,0.019640707005618416,0.05343275387711117,0.06513319325861931,0.0367588563278727,-0.027557277048101212,-0.018781904346848,-0.0046311000356494885,-0.0028071528179261906,-0.008887293158671723,-0.025653247746374216,-0.01738461036612819,-0.0037599984208941577,-0.002516940549090347,-0.007487036532893172,-0.0029149580757812416,-0.0018600342872504333,0.0001357695804715962,0.0012711285601650112,-0.0008194123198383976,1.4252527031173882e-05,0.0002799183821115281,0.0015766860771015913,0.0027728378498240542,0.0007086497969708536,0.0026340529739353664,0.0030458986446773393,0.004270814651200453,0.004785637872825471,0.003632403801102454,0.006043077026260517,0.0070783245586834975,0.00885300827586021,0.009614667672188638,0.007963494321865067,0.0,0.0,0.0,0.0,0.0,8.174833428873503e-06,7.564369827748246e-05,0.0004248125529005193,0.0006685449825920738,0.0001915598779788923,6.102017967101429e-09,7.50714802369431e-09,1.1509792053869069e-08,1.3226352083700868e-08,9.412146975124342e-09,-0.00987784470167523,-0.006123527821166719,-0.0017274397761305412,-0.000966990536986122,-0.0033234460633691856,0.0013328779881991019,0.0015522590554854175,0.0020833124698734326,0.0023076505289467038,0.0018113799958641747,0.0006782176527598675,0.0010470709644185166,0.003579596014283111,0.00578141158426621,0.0019338445996562915,-0.0010610694859448672,-0.0005298530018081902,0.0005369389444169955,0.0012889698701727883,-2.1868295654604092e-05,0.0068884238328718725,0.01956228710050152,0.05353036672509581,0.06540291510427025,0.036661783907852775,-0.013189408473526716,-0.004695789147570632,0.008348179229774537,0.009968114200439207,0.004168315821920521,0.009441124509890693,0.021834965091337314,0.05514979480151495,0.06653997913673197,0.038771546976991075,-0.03632115911437427,-0.0041973129273061745,0.09931607403632463,0.14957901271895727,0.043015064475909776
1883,0.01266624912709506,0.014652540918628066,0.018231870757149327,0.01985304362843687,0.016396966653422027,0.0064946071128495955,0.018387908161404343,0.050592087761908086,0.062225093497104166,0.0344720146842315,-0.02882709498851244,-0.020344759005317913,-0.006197761903575063,-0.004095118982016219,-0.010797578247228585,-0.02617798306426365,-0.018062209149511285,-0.004793751926553837,-0.0032931728708736284,-0.008711186145548153,-0.0036413075248677746,-0.002390545604653171,-2.9317863510571662e-05,0.0012173344190866578,-0.0011519781854068072,1.5087158469533907e-05,0.0002960358414515971,0.001674295441956084,0.002946236712545486,0.0007517040954558646,0.003094728289310301,0.0035774552683208675,0.0050139500099291865,0.0056173315621025795,0.004265375134541212,0.007638534992054264,0.008948743425781952,0.011180975778608281,0.012139348858933427,0.010063366810984355,0.0,0.0,0.0,0.0,0.0,9.643635507442788e-06,8.923562623321392e-05,0.000501123566377254,0.000788685363762367,0.00022597826555229825,9.333044533238434e-09,1.1279891051920422e-08,1.6688677847004305e-08,1.8961525271725544e-08,1.3826683212785374e-08,-0.011536238112816543,-0.007146908285447609,-0.002015231307786863,-0.0011272863665161392,-0.0038780758149517675,0.001509112491781591,0.0017555145703017454,0.002348926738263797,0.0025999368169857683,0.0020453557449733118,0.0007360799233210201,0.001138495689633656,0.003900930868544201,0.006308006079428313,0.002105117813326844,-0.00026157488005500287,5.178623902039416e-05,0.0013411288279683796,0.002182248724045225,0.0005406650669594085,0.006342353902841265,0.01792565267993846,0.04969909630104831,0.0613277877390979,0.033680682995375716,-0.011384625443011416,-0.003178970976102488,0.009647927974119938,0.011469631538480417,0.005240489257309582,0.010841706239326895,0.022142287330386267,0.053392066475424244,0.06445616401801298,0.037825896534324804,-0.08424074175273227,-0.054706355712429565,0.03640787230266494,0.07847875521820534,-0.007437541726938667
1884,0.014956919919842375,0.017307937256190134,0.021527426425734443,0.023437338525457475,0.019365834553963224,-0.07484454251161347,-0.05470376822759459,-0.01573276388438682,-0.005420671268512497,-0.03271625540751892,-0.03080148841978449,-0.022192986765677755,-0.007543414270764537,-0.005165055297564608,-0.012553656834692934,-0.02772617219489015,-0.01930544381626106,-0.005740026423209928,-0.003999504238347539,-0.009951885459029492,-0.004367582602736927,-0.0029138692301062313,-0.00013159096009330751,0.0013167463484335448,-0.0014337976374213266,1.6509366457182278e-05,0.0003239385546570813,0.0018336726156674673,0.003227353610253398,0.0008230363119133272,0.003568192431518091,0.004123946763250017,0.00577806012479807,0.006472522090496052,0.004916161683703247,0.009223818898684117,0.010806520559632469,0.013497623240780271,0.01465355535983938,0.012150641922023179,0.0,0.0,0.0,0.0,0.0,1.115568744066309e-05,0.00010323268778713325,0.0005797055832724052,0.0009123768483725377,0.0002614220314711619,1.269077696741254e-08,1.5229810234922884e-08,2.2439980439202906e-08,2.5371680129686794e-08,1.8604984942088492e-08,-0.013173633487822857,-0.008157202425687597,-0.002299032134100306,-0.0012854501192794917,-0.004425329247763249,0.0016801541296225938,0.001953083499414674,0.0026088137282187923,0.0028865244618832015,0.002273468937215232,0.0008268515523823713,0.0012789186978539315,0.004383510561504062,0.007089983942317524,0.0023650597208480437,6.642138609598749e-06,0.0003513910778814152,0.002098323939884115,0.003111693612299812,0.0010649629632666345,-0.07713418392252899,-0.056471530757627716,-0.016412221824384805,-0.0056567444339031036,-0.03396182081374303,-0.010226675343980307,-0.0019593869632246086,0.011149656501071015,0.013190745849945194,0.0064593639286879495,-0.073662088377334,-0.053018127738831404,-0.008109809586033606,0.00445824689287781,-0.028713713974243,-0.17126212876034408,-0.1342708433085793,-0.03757772214644983,0.0034371522537003296,-0.08702352057280069
1885,0.017311260598982824,0.020037571534026136,0.024914252950530704,0.02712049609387433,0.022417423525155595,-0.20007448351893972,-0.1628724910559211,-0.05703498145482328,-0.019716624631436305,-0.11066329826901655,-0.03456781116733487,-0.025042390951062646,-0.00873743274104684,-0.00603972740424231,-0.014384112552677885,-0.031099591795362258,-0.021769480236443713,-0.006669408527599009,-0.004659063730911734,-0.011440447831548729,-0.005167512067825787,-0.003467414063591418,-0.00023203169051059472,0.001407346894892116,-0.0017347340887327541,1.864588443037414e-05,0.00036617473114017865,0.0020694880558013245,0.0036416301168479097,0.0009292840923154518,0.004064819483445172,0.004696843872964763,0.006578204650798346,0.00736749810966526,0.0055981394505296034,0.010852170866466606,0.01271508121341548,0.015875799473347597,0.01723404673692636,0.014294304206791073,0.0,0.0,0.0,0.0,0.0,1.2743133644684674e-05,0.000117933144383609,0.0006621500698241286,0.0010421073315850125,0.00029862249844615855,1.5737623847312856e-08,1.881974067824686e-08,2.775810453348901e-08,3.1331660480627236e-08,2.300371314742895e-08,-0.01479783066325956,-0.009159107542224406,-0.0025801157119122583,-0.001442186712909728,-0.00496765648452874,0.0018467962177807892,0.002145849506572171,0.0028637278777963386,0.0031681032658997625,0.0024966330194994067,0.0009560406603393908,0.0014773159552135234,0.005058246600014033,0.008176806772282266,0.0027302353475502175,6.243983988412422e-05,0.00048382440182404696,0.0024567040365440535,0.003560755254491095,0.0013116496065896303,-0.2026943285204542,-0.16505093758139278,-0.05782475806348028,-0.019989444468583528,-0.1121747354092455,-0.010724160192984236,-0.001620239119076816,0.012890452312048413,0.015184388756546128,0.007626261062502595,-0.19888091244904185,-0.16029894939708633,-0.0485105614794599,-0.00913596727716304,-0.10523473941145037,-0.1271543873070272,-0.07317045315614773,0.07762944485190508,0.1338624079293199,0.0026573670223221718
1886,0.019762844118510245,0.022880512833206666,0.028438402210124235,0.030950853215965957,0.025594633520400586,-0.2260391501567538,-0.18825461513771244,-0.06785396159827682,-0.02349854778190016,-0.13023009902634053,-0.03770804596294222,-0.02740012133485348,-0.0097424428714471,-0.0067726586571687855,-0.01592505590129998,-0.03384568750971694,-0.023743086436842083,-0.007429756255563586,-0.0051997768186745836,-0.012646051097918332,-0.005829347504704361,-0.0039271136420298515,-0.00031431660126380126,0.001483318993574814,-0.0019847305631995925,2.036694879597061e-05,0.00039985774453769657,0.0022611775317931274,0.00397913400162318,0.001015156580110532,0.004582337645135595,0.005293763912824144,0.007411553894990033,0.008299342432781904,0.006308638146049575,0.012559216897378517,0.014716682797676938,0.018367057282401015,0.019935818280831095,0.016541645304235204,0.0,0.0,0.0,0.0,0.0,1.4395044066074927e-05,0.00013328154130944422,0.0007481758338574996,0.0011774611158612742,0.0003374412944848199,1.8675253251427805e-08,2.2296067263001184e-08,3.293469543559162e-08,3.715200401091412e-08,2.727600287583058e-08,-0.016412495609178526,-0.010154906730515998,-0.0028594168557112606,-0.0015978396530180298,-0.005506678755489302,0.0020078119630069914,0.002332381417155224,0.003111512599597401,0.0034423482770664132,0.0027130853179617863,0.0010775193974735418,0.0016647536191338015,0.005699010071100517,0.009211487156669727,0.0030762554151675383,-0.0006794329750824797,-0.0002108597649921402,0.0008349348985813648,0.0014836242673595694,0.00022862114380982245,-0.22650327297081407,-0.18867910301138743,-0.06803957081039817,-0.023567117825793245,-0.1305496314841677,-0.010498280938607817,-0.000681855476693547,0.014950422656568131,0.017461321753575728,0.009218416594188376,-0.2246099551026675,-0.1843505156238373,-0.05757605356297525,-0.011054294682264957,-0.1231621794443044,-0.06760924145356886,-0.008846834628770624,0.14986318131214707,0.20465926910415075,0.07248520575096871
1887,0.022308166275980246,0.025832860993713198,0.032097076669627106,0.03492606087866191,0.028894209919028597,-0.20575988527218372,-0.1715500534020477,-0.06235215157852551,-0.021631765644275127,-0.11888150533227178,-0.04115500983216236,-0.029971769953680245,-0.010767887573253664,-0.007506621123461961,-0.017525460335601838,-0.03705572364104315,-0.026048250905967154,-0.008267636866026657,-0.005796549574904579,-0.013984801184700848,-0.006530492424976767,-0.004409267552705762,-0.00037988983294088213,0.0016112522779068781,-0.0022374244777686836,2.2486970555002287e-05,0.00044154606628988034,0.002495450828005527,0.0043908759735416854,0.0011205541214015108,0.00511879114597164,0.005912565856728863,0.008275521763623134,0.00926513906677339,0.007045254878935906,0.014340265069576462,0.01680527826549409,0.020966115461466647,0.022754001136820034,0.018886793955522035,0.0,0.0,0.0,0.0,0.0,1.6109423995270382e-05,0.00014922626890101397,0.0008375194008750127,0.001318012789853586,0.000377749983726034,2.1980344548226282e-08,2.622470519425251e-08,3.886349219492551e-08,4.386374559610108e-08,3.214065160258468e-08,-0.018021326407663008,-0.011146823908503847,-0.003137343634317489,-0.0017527514900256055,-0.00604317591663918,0.0021669849274311604,0.002517011203695106,0.0033577204326935696,0.003715223438065259,0.0029277132299809954,0.00121456511621476,0.0018759695707770896,0.006419676871363193,0.01037423917344798,0.0034658711479623123,-0.004060911087071124,-0.0028263244346643525,-0.0005542384836613395,-8.075879299342458e-05,-0.0014863238458135625,-0.20273475239400762,-0.1690192749604623,-0.06149102331250729,-0.021343543621364407,-0.11715550120802935,-0.010406271582046798,0.00018161186325130676,0.01709610661565415,0.019841675663467274,0.010864518989619942,-0.20397885775828414,-0.16651304309724743,-0.050161910687420444,-0.0071326166144187655,-0.11018220288444273,-0.16624637925293193,-0.10525195951136954,0.0537286976020394,0.10580348325268542,-0.02285881070243193
